[08/11 09:05:36][INFO] __main__:  241: Config: config/frame_selector/ssv2_bimhm_cache.yaml
[08/11 09:05:36][INFO] __main__:  242: Cache dir: data/feat_cache/ssv2/ViT-B-16_T32
[08/11 09:05:36][INFO] __main__:  243: Tag: ViT-B-16_T32 | Storage: FP16
[08/11 09:05:36][INFO] __main__:  248: Loading ViT-B/16 on cuda...
[08/11 09:05:37][INFO] __main__:  256: Backbone loaded: 86,192,640 params (frozen)
[08/11 09:05:37][INFO] __main__:  261: Using specified splits: ['train', 'val', 'test']
[08/11 09:05:37][INFO] __main__:  101: [train] 67013 videos 鈫?extracting CLIP features...
[08/11 09:05:40][INFO] __main__:  152:   [train] 100/67013 (+100 / skipped 0 / err 0) | 29.4 v/s | ETA 0:37:59
[08/11 09:35:39][INFO] __main__:  152:   [train] 57900/67013 (+57900 / skipped 0 / err 0) | 32.1 v/s | ETA 0:04:43
[08/11 09:35:42][INFO] __main__:  152:   [train] 58000/67013 (+58000 / skipped 0 / err 0) | 32.1 v/s | ETA 0:04:40
[08/11 09:35:45][INFO] __main__:  152:   [train] 58100/67013 (+58100 / skipped 0 / err 0) | 32.1 v/s | ETA 0:04:37
[08/11 09:35:48][INFO] __main__:  152:   [train] 58200/67013 (+58200 / skipped 0 / err 0) | 32.1 v/s | ETA 0:04:34
[08/11 09:35:51][INFO] __main__:  152:   [train] 58300/67013 (+58300 / skipped 0 / err 0) | 32.1 v/s | ETA 0:04:31
[08/11 09:35:54][INFO] __main__:  152:   [train] 58400/67013 (+58400 / skipped 0 / err 0) | 32.1 v/s | ETA 0:04:28
[08/11 09:35:57][INFO] __main__:  152:   [train] 58500/67013 (+58500 / skipped 0 / err 0) | 32.1 v/s | ETA 0:04:24
[08/11 09:36:01][INFO] __main__:  152:   [train] 58600/67013 (+58600 / skipped 0 / err 0) | 32.1 v/s | ETA 0:04:21
[08/11 09:36:04][INFO] __main__:  152:   [train] 58700/67013 (+58700 / skipped 0 / err 0) | 32.1 v/s | ETA 0:04:18
[08/11 09:36:07][INFO] __main__:  152:   [train] 58800/67013 (+58800 / skipped 0 / err 0) | 32.1 v/s | ETA 0:04:15
[08/11 09:36:10][INFO] __main__:  152:   [train] 58900/67013 (+58900 / skipped 0 / err 0) | 32.1 v/s | ETA 0:04:12
[08/11 09:36:13][INFO] __main__:  152:   [train] 59000/67013 (+59000 / skipped 0 / err 0) | 32.1 v/s | ETA 0:04:09
[08/11 09:36:16][INFO] __main__:  152:   [train] 59100/67013 (+59100 / skipped 0 / err 0) | 32.1 v/s | ETA 0:04:06
[08/11 09:36:19][INFO] __main__:  152:   [train] 59200/67013 (+59200 / skipped 0 / err 0) | 32.1 v/s | ETA 0:04:03
[08/11 09:36:22][INFO] __main__:  152:   [train] 59300/67013 (+59300 / skipped 0 / err 0) | 32.1 v/s | ETA 0:04:00
[08/11 09:36:25][INFO] __main__:  152:   [train] 59400/67013 (+59400 / skipped 0 / err 0) | 32.1 v/s | ETA 0:03:56
[08/11 09:36:29][INFO] __main__:  152:   [train] 59500/67013 (+59500 / skipped 0 / err 0) | 32.1 v/s | ETA 0:03:53
[08/11 09:36:32][INFO] __main__:  152:   [train] 59600/67013 (+59600 / skipped 0 / err 0) | 32.1 v/s | ETA 0:03:50
[08/11 09:36:35][INFO] __main__:  152:   [train] 59700/67013 (+59700 / skipped 0 / err 0) | 32.1 v/s | ETA 0:03:47
[08/11 09:36:38][INFO] __main__:  152:   [train] 59800/67013 (+59800 / skipped 0 / err 0) | 32.1 v/s | ETA 0:03:44
[08/11 09:36:41][INFO] __main__:  152:   [train] 59900/67013 (+59900 / skipped 0 / err 0) | 32.1 v/s | ETA 0:03:41
[08/11 09:36:44][INFO] __main__:  152:   [train] 60000/67013 (+60000 / skipped 0 / err 0) | 32.1 v/s | ETA 0:03:38
[08/11 09:36:47][INFO] __main__:  152:   [train] 60100/67013 (+60100 / skipped 0 / err 0) | 32.1 v/s | ETA 0:03:35
[08/11 09:36:50][INFO] __main__:  152:   [train] 60200/67013 (+60200 / skipped 0 / err 0) | 32.1 v/s | ETA 0:03:32
[08/11 09:36:53][INFO] __main__:  152:   [train] 60300/67013 (+60300 / skipped 0 / err 0) | 32.1 v/s | ETA 0:03:28
[08/11 09:36:57][INFO] __main__:  152:   [train] 60400/67013 (+60400 / skipped 0 / err 0) | 32.1 v/s | ETA 0:03:25
[08/11 09:37:00][INFO] __main__:  152:   [train] 60500/67013 (+60500 / skipped 0 / err 0) | 32.1 v/s | ETA 0:03:22
[08/11 09:37:03][INFO] __main__:  152:   [train] 60600/67013 (+60600 / skipped 0 / err 0) | 32.1 v/s | ETA 0:03:19
[08/11 09:37:06][INFO] __main__:  152:   [train] 60700/67013 (+60700 / skipped 0 / err 0) | 32.1 v/s | ETA 0:03:16
[08/11 09:37:09][INFO] __main__:  152:   [train] 60800/67013 (+60800 / skipped 0 / err 0) | 32.1 v/s | ETA 0:03:13
[08/11 09:37:12][INFO] __main__:  152:   [train] 60900/67013 (+60900 / skipped 0 / err 0) | 32.1 v/s | ETA 0:03:10
[08/11 09:37:15][INFO] __main__:  152:   [train] 61000/67013 (+61000 / skipped 0 / err 0) | 32.1 v/s | ETA 0:03:07
[08/11 09:37:18][INFO] __main__:  152:   [train] 61100/67013 (+61100 / skipped 0 / err 0) | 32.1 v/s | ETA 0:03:04
[08/11 09:37:21][INFO] __main__:  152:   [train] 61200/67013 (+61200 / skipped 0 / err 0) | 32.1 v/s | ETA 0:03:00
[08/11 09:37:25][INFO] __main__:  152:   [train] 61300/67013 (+61300 / skipped 0 / err 0) | 32.1 v/s | ETA 0:02:57
[08/11 09:37:28][INFO] __main__:  152:   [train] 61400/67013 (+61400 / skipped 0 / err 0) | 32.1 v/s | ETA 0:02:54
[08/11 09:37:31][INFO] __main__:  152:   [train] 61500/67013 (+61500 / skipped 0 / err 0) | 32.1 v/s | ETA 0:02:51
[08/11 09:37:34][INFO] __main__:  152:   [train] 61600/67013 (+61600 / skipped 0 / err 0) | 32.1 v/s | ETA 0:02:48
[08/11 09:37:37][INFO] __main__:  152:   [train] 61700/67013 (+61700 / skipped 0 / err 0) | 32.1 v/s | ETA 0:02:45
[08/11 09:37:40][INFO] __main__:  152:   [train] 61800/67013 (+61800 / skipped 0 / err 0) | 32.1 v/s | ETA 0:02:42
[08/11 09:37:43][INFO] __main__:  152:   [train] 61900/67013 (+61900 / skipped 0 / err 0) | 32.1 v/s | ETA 0:02:39
[08/11 09:37:46][INFO] __main__:  152:   [train] 62000/67013 (+62000 / skipped 0 / err 0) | 32.1 v/s | ETA 0:02:35
[08/11 09:37:49][INFO] __main__:  152:   [train] 62100/67013 (+62100 / skipped 0 / err 0) | 32.1 v/s | ETA 0:02:32
[08/11 09:37:53][INFO] __main__:  152:   [train] 62200/67013 (+62200 / skipped 0 / err 0) | 32.1 v/s | ETA 0:02:29
[08/11 09:37:56][INFO] __main__:  152:   [train] 62300/67013 (+62300 / skipped 0 / err 0) | 32.1 v/s | ETA 0:02:26
[08/11 09:37:59][INFO] __main__:  152:   [train] 62400/67013 (+62400 / skipped 0 / err 0) | 32.1 v/s | ETA 0:02:23
[08/11 09:38:02][INFO] __main__:  152:   [train] 62500/67013 (+62500 / skipped 0 / err 0) | 32.1 v/s | ETA 0:02:20
[08/11 09:38:05][INFO] __main__:  152:   [train] 62600/67013 (+62600 / skipped 0 / err 0) | 32.1 v/s | ETA 0:02:17
[08/11 09:38:08][INFO] __main__:  152:   [train] 62700/67013 (+62700 / skipped 0 / err 0) | 32.1 v/s | ETA 0:02:14
[08/11 09:38:11][INFO] __main__:  152:   [train] 62800/67013 (+62800 / skipped 0 / err 0) | 32.1 v/s | ETA 0:02:11
[08/11 09:38:14][INFO] __main__:  152:   [train] 62900/67013 (+62900 / skipped 0 / err 0) | 32.1 v/s | ETA 0:02:07
[08/11 09:38:17][INFO] __main__:  152:   [train] 63000/67013 (+63000 / skipped 0 / err 0) | 32.1 v/s | ETA 0:02:04
[08/11 09:38:21][INFO] __main__:  152:   [train] 63100/67013 (+63100 / skipped 0 / err 0) | 32.1 v/s | ETA 0:02:01
[08/11 09:38:24][INFO] __main__:  152:   [train] 63200/67013 (+63200 / skipped 0 / err 0) | 32.1 v/s | ETA 0:01:58
[08/11 09:38:27][INFO] __main__:  152:   [train] 63300/67013 (+63300 / skipped 0 / err 0) | 32.1 v/s | ETA 0:01:55
[08/11 09:38:30][INFO] __main__:  152:   [train] 63400/67013 (+63400 / skipped 0 / err 0) | 32.1 v/s | ETA 0:01:52
[08/11 09:38:33][INFO] __main__:  152:   [train] 63500/67013 (+63500 / skipped 0 / err 0) | 32.1 v/s | ETA 0:01:49
[08/11 09:38:36][INFO] __main__:  152:   [train] 63600/67013 (+63600 / skipped 0 / err 0) | 32.1 v/s | ETA 0:01:46
[08/11 09:38:39][INFO] __main__:  152:   [train] 63700/67013 (+63700 / skipped 0 / err 0) | 32.1 v/s | ETA 0:01:43
[08/11 09:38:42][INFO] __main__:  152:   [train] 63800/67013 (+63800 / skipped 0 / err 0) | 32.1 v/s | ETA 0:01:39
[08/11 09:38:45][INFO] __main__:  152:   [train] 63900/67013 (+63900 / skipped 0 / err 0) | 32.1 v/s | ETA 0:01:36
[08/11 09:38:49][INFO] __main__:  152:   [train] 64000/67013 (+64000 / skipped 0 / err 0) | 32.1 v/s | ETA 0:01:33
[08/11 09:38:52][INFO] __main__:  152:   [train] 64100/67013 (+64100 / skipped 0 / err 0) | 32.1 v/s | ETA 0:01:30
[08/11 09:38:55][INFO] __main__:  152:   [train] 64200/67013 (+64200 / skipped 0 / err 0) | 32.1 v/s | ETA 0:01:27
[08/11 09:38:58][INFO] __main__:  152:   [train] 64300/67013 (+64300 / skipped 0 / err 0) | 32.1 v/s | ETA 0:01:24
[08/11 09:39:01][INFO] __main__:  152:   [train] 64400/67013 (+64400 / skipped 0 / err 0) | 32.1 v/s | ETA 0:01:21
[08/11 09:39:04][INFO] __main__:  152:   [train] 64500/67013 (+64500 / skipped 0 / err 0) | 32.1 v/s | ETA 0:01:18
[08/11 09:39:07][INFO] __main__:  152:   [train] 64600/67013 (+64600 / skipped 0 / err 0) | 32.1 v/s | ETA 0:01:15
[08/11 09:39:10][INFO] __main__:  152:   [train] 64700/67013 (+64700 / skipped 0 / err 0) | 32.1 v/s | ETA 0:01:11
[08/11 09:39:13][INFO] __main__:  152:   [train] 64800/67013 (+64800 / skipped 0 / err 0) | 32.1 v/s | ETA 0:01:08
[08/11 09:39:17][INFO] __main__:  152:   [train] 64900/67013 (+64900 / skipped 0 / err 0) | 32.1 v/s | ETA 0:01:05
[08/11 09:39:20][INFO] __main__:  152:   [train] 65000/67013 (+65000 / skipped 0 / err 0) | 32.1 v/s | ETA 0:01:02
[08/11 09:39:23][INFO] __main__:  152:   [train] 65100/67013 (+65100 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:59
[08/11 09:39:26][INFO] __main__:  152:   [train] 65200/67013 (+65200 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:56
[08/11 09:39:29][INFO] __main__:  152:   [train] 65300/67013 (+65300 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:53
[08/11 09:39:32][INFO] __main__:  152:   [train] 65400/67013 (+65400 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:50
[08/11 09:39:35][INFO] __main__:  152:   [train] 65500/67013 (+65500 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:47
[08/11 09:39:38][INFO] __main__:  152:   [train] 65600/67013 (+65600 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:43
[08/11 09:39:41][INFO] __main__:  152:   [train] 65700/67013 (+65700 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:40
[08/11 09:39:45][INFO] __main__:  152:   [train] 65800/67013 (+65800 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:37
[08/11 09:39:48][INFO] __main__:  152:   [train] 65900/67013 (+65900 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:34
[08/11 09:39:51][INFO] __main__:  152:   [train] 66000/67013 (+66000 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:31
[08/11 09:39:54][INFO] __main__:  152:   [train] 66100/67013 (+66100 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:28
[08/11 09:39:57][INFO] __main__:  152:   [train] 66200/67013 (+66200 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:25
[08/11 09:40:00][INFO] __main__:  152:   [train] 66300/67013 (+66300 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:22
[08/11 09:40:03][INFO] __main__:  152:   [train] 66400/67013 (+66400 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:19
[08/11 09:40:06][INFO] __main__:  152:   [train] 66500/67013 (+66500 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:15
[08/11 09:40:09][INFO] __main__:  152:   [train] 66600/67013 (+66600 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:12
[08/11 09:40:13][INFO] __main__:  152:   [train] 66700/67013 (+66700 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:09
[08/11 09:40:16][INFO] __main__:  152:   [train] 66800/67013 (+66800 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:06
[08/11 09:40:19][INFO] __main__:  152:   [train] 66900/67013 (+66900 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:03
[08/11 09:40:22][INFO] __main__:  152:   [train] 67000/67013 (+67000 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:00
[08/11 09:40:22][INFO] __main__:  179: [train] rank=0: +67013 extracted, 0 skipped, 0 errors | 0:34:45
[08/11 09:40:22][INFO] __main__:  101: [val] 1926 videos 鈫?extracting CLIP features...
[08/11 09:40:26][INFO] __main__:  152:   [val] 100/1926 (+100 / skipped 0 / err 0) | 30.4 v/s | ETA 0:00:59
[08/11 09:40:29][INFO] __main__:  152:   [val] 200/1926 (+200 / skipped 0 / err 0) | 31.3 v/s | ETA 0:00:55
[08/11 09:40:32][INFO] __main__:  152:   [val] 300/1926 (+300 / skipped 0 / err 0) | 31.6 v/s | ETA 0:00:51
[08/11 09:40:35][INFO] __main__:  152:   [val] 400/1926 (+400 / skipped 0 / err 0) | 31.7 v/s | ETA 0:00:48
[08/11 09:40:38][INFO] __main__:  152:   [val] 500/1926 (+500 / skipped 0 / err 0) | 31.8 v/s | ETA 0:00:44
[08/11 09:40:41][INFO] __main__:  152:   [val] 600/1926 (+600 / skipped 0 / err 0) | 31.9 v/s | ETA 0:00:41
[08/11 09:40:44][INFO] __main__:  152:   [val] 700/1926 (+700 / skipped 0 / err 0) | 31.9 v/s | ETA 0:00:38
[08/11 09:40:47][INFO] __main__:  152:   [val] 800/1926 (+800 / skipped 0 / err 0) | 31.9 v/s | ETA 0:00:35
[08/11 09:40:51][INFO] __main__:  152:   [val] 900/1926 (+900 / skipped 0 / err 0) | 32.0 v/s | ETA 0:00:32
[08/11 09:40:54][INFO] __main__:  152:   [val] 1000/1926 (+1000 / skipped 0 / err 0) | 32.0 v/s | ETA 0:00:28
[08/11 09:40:57][INFO] __main__:  152:   [val] 1100/1926 (+1100 / skipped 0 / err 0) | 32.0 v/s | ETA 0:00:25
[08/11 09:41:00][INFO] __main__:  152:   [val] 1200/1926 (+1200 / skipped 0 / err 0) | 32.0 v/s | ETA 0:00:22
[08/11 09:41:03][INFO] __main__:  152:   [val] 1300/1926 (+1300 / skipped 0 / err 0) | 32.0 v/s | ETA 0:00:19
[08/11 09:41:06][INFO] __main__:  152:   [val] 1400/1926 (+1400 / skipped 0 / err 0) | 32.0 v/s | ETA 0:00:16
[08/11 09:41:09][INFO] __main__:  152:   [val] 1500/1926 (+1500 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:13
[08/11 09:41:12][INFO] __main__:  152:   [val] 1600/1926 (+1600 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:10
[08/11 09:41:15][INFO] __main__:  152:   [val] 1700/1926 (+1700 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:07
[08/11 09:41:19][INFO] __main__:  152:   [val] 1800/1926 (+1800 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:03
[08/11 09:41:22][INFO] __main__:  152:   [val] 1900/1926 (+1900 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:00
[08/11 09:41:22][INFO] __main__:  179: [val] rank=0: +1926 extracted, 0 skipped, 0 errors | 0:01:00
[08/11 09:41:22][INFO] __main__:  101: [test] 2857 videos 鈫?extracting CLIP features...
[08/11 09:41:26][INFO] __main__:  152:   [test] 100/2857 (+100 / skipped 0 / err 0) | 30.8 v/s | ETA 0:01:29
[08/11 09:41:29][INFO] __main__:  152:   [test] 200/2857 (+200 / skipped 0 / err 0) | 31.5 v/s | ETA 0:01:24
[08/11 09:41:32][INFO] __main__:  152:   [test] 300/2857 (+300 / skipped 0 / err 0) | 31.7 v/s | ETA 0:01:20
[08/11 09:41:35][INFO] __main__:  152:   [test] 400/2857 (+400 / skipped 0 / err 0) | 31.8 v/s | ETA 0:01:17
[08/11 09:41:38][INFO] __main__:  152:   [test] 500/2857 (+500 / skipped 0 / err 0) | 31.9 v/s | ETA 0:01:13
[08/11 09:41:41][INFO] __main__:  152:   [test] 600/2857 (+600 / skipped 0 / err 0) | 31.9 v/s | ETA 0:01:10
[08/11 09:41:44][INFO] __main__:  152:   [test] 700/2857 (+700 / skipped 0 / err 0) | 32.0 v/s | ETA 0:01:07
[08/11 09:41:47][INFO] __main__:  152:   [test] 800/2857 (+800 / skipped 0 / err 0) | 32.0 v/s | ETA 0:01:04
[08/11 09:41:51][INFO] __main__:  152:   [test] 900/2857 (+900 / skipped 0 / err 0) | 32.0 v/s | ETA 0:01:01
[08/11 09:41:54][INFO] __main__:  152:   [test] 1000/2857 (+1000 / skipped 0 / err 0) | 32.0 v/s | ETA 0:00:58
[08/11 09:41:57][INFO] __main__:  152:   [test] 1100/2857 (+1100 / skipped 0 / err 0) | 32.0 v/s | ETA 0:00:54
[08/11 09:42:00][INFO] __main__:  152:   [test] 1200/2857 (+1200 / skipped 0 / err 0) | 32.0 v/s | ETA 0:00:51
[08/11 09:42:03][INFO] __main__:  152:   [test] 1300/2857 (+1300 / skipped 0 / err 0) | 32.0 v/s | ETA 0:00:48
[08/11 09:42:06][INFO] __main__:  152:   [test] 1400/2857 (+1400 / skipped 0 / err 0) | 32.0 v/s | ETA 0:00:45
[08/11 09:42:09][INFO] __main__:  152:   [test] 1500/2857 (+1500 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:42
[08/11 09:42:12][INFO] __main__:  152:   [test] 1600/2857 (+1600 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:39
[08/11 09:42:15][INFO] __main__:  152:   [test] 1700/2857 (+1700 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:36
[08/11 09:42:19][INFO] __main__:  152:   [test] 1800/2857 (+1800 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:32
[08/11 09:42:22][INFO] __main__:  152:   [test] 1900/2857 (+1900 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:29
[08/11 09:42:25][INFO] __main__:  152:   [test] 2000/2857 (+2000 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:26
[08/11 09:42:28][INFO] __main__:  152:   [test] 2100/2857 (+2100 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:23
[08/11 09:42:31][INFO] __main__:  152:   [test] 2200/2857 (+2200 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:20
[08/11 09:42:34][INFO] __main__:  152:   [test] 2300/2857 (+2300 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:17
[08/11 09:42:37][INFO] __main__:  152:   [test] 2400/2857 (+2400 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:14
[08/11 09:42:40][INFO] __main__:  152:   [test] 2500/2857 (+2500 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:11
[08/11 09:42:44][INFO] __main__:  152:   [test] 2600/2857 (+2600 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:08
[08/11 09:42:47][INFO] __main__:  152:   [test] 2700/2857 (+2700 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:04
[08/11 09:42:50][INFO] __main__:  152:   [test] 2800/2857 (+2800 / skipped 0 / err 0) | 32.1 v/s | ETA 0:00:01
[08/11 09:42:52][INFO] __main__:  179: [test] rank=0: +2857 extracted, 0 skipped, 0 errors | 0:01:29
[08/11 09:42:52][INFO] __main__:  278: ============================================================
[08/11 09:42:52][INFO] __main__:  279: Done! 71796 features 鈫?data/feat_cache/ssv2/ViT-B-16_T32
[08/11 09:42:52][INFO] __main__:  280: Now run training with FEAT_CACHE.ENABLE=True
[08/11 09:42:52][INFO] __main__:  281: ============================================================
